tool_link,tool_link_host,tool_link_path,requirements_txt,requirements_txt_no_version
https://github.com/androguard/androguard,github.com,/androguard/androguard,networkx>=2.2,networkx
https://github.com/androguard/androguard,github.com,/androguard/androguard,pygments>=2.3.1,pygments
https://github.com/androguard/androguard,github.com,/androguard/androguard,lxml>=4.3.0,lxml
https://github.com/androguard/androguard,github.com,/androguard/androguard,colorama>=0.4.1,colorama
https://github.com/androguard/androguard,github.com,/androguard/androguard,matplotlib>=3.0.2,matplotlib
https://github.com/androguard/androguard,github.com,/androguard/androguard,asn1crypto>=0.24.0,asn1crypto
https://github.com/androguard/androguard,github.com,/androguard/androguard,click>=7.0,click
https://github.com/androguard/androguard,github.com,/androguard/androguard,pydot>=1.4.1,pydot
https://github.com/androguard/androguard,github.com,/androguard/androguard,ipython>=5.0.0,ipython
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,pyelftools,pyelftools
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,cle,cle
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,ana,ana
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,claripy,claripy
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,angr,angr
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,pyyaml,pyyaml
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,psutil,psutil
https://github.com/angr/heaphopper,github.com,/angr/heaphopper,IPython,ipython
https://github.com/ant4g0nist/lisa.py,github.com,/ant4g0nist/lisa.py,requests,requests
https://github.com/ant4g0nist/lisa.py,github.com,/ant4g0nist/lisa.py,capstone,capstone
https://github.com/anteater/anteater,github.com,/anteater/anteater,anteater==0.15,anteater
https://github.com/anteater/anteater,github.com,/anteater/anteater,appdirs==1.4.3,appdirs
https://github.com/anteater/anteater,github.com,/anteater/anteater,binaryornot==0.4.4,binaryornot
https://github.com/anteater/anteater,github.com,/anteater/anteater,certifi==2018.1.18,certifi
https://github.com/anteater/anteater,github.com,/anteater/anteater,chardet==3.0.2,chardet
https://github.com/anteater/anteater,github.com,/anteater/anteater,docopt==0.6.2,docopt
https://github.com/anteater/anteater,github.com,/anteater/anteater,idna==2.6,idna
https://github.com/anteater/anteater,github.com,/anteater/anteater,invoke==0.18.0,invoke
https://github.com/anteater/anteater,github.com,/anteater/anteater,packaging==16.8,packaging
https://github.com/anteater/anteater,github.com,/anteater/anteater,pyaml==16.12.2,pyaml
https://github.com/anteater/anteater,github.com,/anteater/anteater,pylimit==0.1.7,pylimit
https://github.com/anteater/anteater,github.com,/anteater/anteater,pyparsing==2.2.0,pyparsing
https://github.com/anteater/anteater,github.com,/anteater/anteater,PyYAML==4.2b1,pyyaml
https://github.com/anteater/anteater,github.com,/anteater/anteater,ratelimit==1.4.1,ratelimit
https://github.com/anteater/anteater,github.com,/anteater/anteater,redis==2.10.6,redis
https://github.com/anteater/anteater,github.com,/anteater/anteater,requests==2.20.0,requests
https://github.com/anteater/anteater,github.com,/anteater/anteater,six==1.10.0,six
https://github.com/apenwarr/sshuttle,github.com,/apenwarr/sshuttle,setuptools_scm,setuptools_scm
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,dnslib==0.9.7,dnslib
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,Flask==0.12.2,flask
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,Flask-SocketIO==2.8.6,flask-socketio
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,gevent==1.2.1,gevent
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,gevent-websocket==0.10.1,gevent-websocket
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,netifaces==0.10.5,netifaces
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,pcapy==0.11.1,pcapy
https://github.com/apg-intel/ipv6tools,github.com,/apg-intel/ipv6tools,scapy==2.3.3,scapy
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,enum34 ; python_version<='3.4',enum34 ; python_version
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,netaddr,netaddr
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,netifaces,netifaces
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,scapy==2.4.3rc1,scapy
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,requests,requests
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,PrettyTable,prettytable
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,"urllib3>=1.24.2,<1.25",urllib3
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,ruamel.yaml,ruamel.yaml
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,requests_mock,requests_mock
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,future,future
https://github.com/aquasecurity/kube-hunter,github.com,/aquasecurity/kube-hunter,packaging,packaging
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-notifications-hq==1.5.0,django-notifications-hq
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,asn1crypto==0.23.0,asn1crypto
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,astroid,astroid
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,backports.functools-lru-cache==1.5,backports.functools-lru-cache
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,certifi==2019.3.9,certifi
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,cffi==1.11.2,cffi
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,chardet==3.0.4,chardet
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,click==7.0,click
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,configparser==3.5.0,configparser
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,coreapi==2.3.3,coreapi
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,coreapi-cli==1.0.9,coreapi-cli
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,coreschema==0.0.4,coreschema
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,cryptography==2.3,cryptography
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,cssselect2==0.2.1,cssselect2
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,defusedxml==0.5.0,defusedxml
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,Django,django
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-appconf==1.0.2,django-appconf
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-background-tasks==1.2.0,django-background-tasks
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-compat==1.0.15,django-compat
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-cryptography==0.3,django-cryptography
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-debug-toolbar==1.10.1,django-debug-toolbar
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-easy-pdf==0.1.1,django-easy-pdf
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-fernet-fields==0.5,django-fernet-fields
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-settings-export==1.2.1,django-settings-export
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-sitetree==1.12.0,django-sitetree
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-stronghold==0.3.0,django-stronghold
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,djangorestframework==3.9.1,djangorestframework
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,djangorestframework-jwt==1.11.0,djangorestframework-jwt
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,dnspython==1.16.0,dnspython
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,enum34==1.1.6,enum34
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,future,future
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,futures,futures
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,gunicorn==19.9.0,gunicorn
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,html5lib==1.0.1,html5lib
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,httplib2==0.12.1,httplib2
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,idna==2.6,idna
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,ipaddress==1.0.18,ipaddress
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,isort==4.3.17,isort
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,itypes==1.1.0,itypes
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,Jinja2==2.10.1,jinja2
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,jira==2.0.0,jira
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,lazy-object-proxy==1.3.1,lazy-object-proxy
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,lxml==4.3.3,lxml
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,MarkupSafe==1.0,markupsafe
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,mccabe==0.6.1,mccabe
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,oauthlib==2.0.7,oauthlib
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,openvas_lib,openvas_lib
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,ordereddict==1.1,ordereddict
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,pbr==4.0.3,pbr
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,pdfrw==0.4,pdfrw
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,Pillow==6.0.0,pillow
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,psycopg2-binary==2.7.5,psycopg2-binary
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,PyBurprestapi,pyburprestapi
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,pycparser==2.18,pycparser
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,PyJWT==1.6.1,pyjwt
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,pylint==1.9.3,pylint
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,PyPDF2==1.26.0,pypdf2
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,Pyphen==0.9.4,pyphen
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,python-nmap==0.6.1,python-nmap
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,python-owasp-zap-v2.4==0.0.13,python-owasp-zap-v2.4
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,python-taint==0.40,python-taint
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,python-whois==0.6.2,python-whois
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,pytz==2017.3,pytz
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,reportlab==3.4.0,reportlab
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,requests==2.20.0,requests
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,requests-oauthlib==0.8.0,requests-oauthlib
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,requests-toolbelt==0.8.0,requests-toolbelt
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,selenium==3.8.0,selenium
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,singledispatch==3.4.0.3,singledispatch
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,six==1.11.0,six
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,tinycss2,tinycss2
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,uritemplate==3.0.0,uritemplate
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,urllib3,urllib3
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,webencodings==0.5.1,webencodings
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,whitenoise==3.3.0,whitenoise
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,wrapt==1.10.11,wrapt
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,xhtml2pdf==0.2.3,xhtml2pdf
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,beautifulsoup4==4.7.1,beautifulsoup4
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-import-export==1.2.0,django-import-export
https://github.com/archerysec/archerysec,github.com,/archerysec/archerysec,django-s3-storage==0.12.4,django-s3-storage
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,sklearn,sklearn
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,scipy,scipy
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,backport-ipaddress==0.1,backport-ipaddress
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,pyasn==1.5.0b7,pyasn
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,MarkupSafe==0.23,markupsafe
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,requests,requests
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,tldextract==2.0.1,tldextract
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,python-geoip,python-geoip
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,python-geoip-geolite2,python-geoip-geolite2
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,elasticsearch,elasticsearch
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,ConfigParser,configparser
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,pandas,pandas
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,python-whois,python-whois
https://github.com/austin-taylor/flare,github.com,/austin-taylor/flare,lxml,lxml
https://github.com/averonesis/kubolt,github.com,/averonesis/kubolt,click==6.7,click
https://github.com/averonesis/kubolt,github.com,/averonesis/kubolt,shodan==1.7.7,shodan
https://github.com/averonesis/kubolt,github.com,/averonesis/kubolt,requests==2.18.4,requests
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,PyQt5==5.11.2,pyqt5
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,PyInstaller==3.3.1,pyinstaller
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,XlsxWriter==1.0.5,xlsxwriter
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,matplotlib==2.2.2,matplotlib
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,openpyxl==2.5.4,openpyxl
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,paramiko==2.4.1,paramiko
https://github.com/azizaltuntas/Camelishing,github.com,/azizaltuntas/Camelishing,pywin32==223,pywin32
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,requests>=2.12.4,requests
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,termcolor>=1.1.0,termcolor
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,optparse-pretty>=0.1.1,optparse-pretty
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,validators>=0.12.4,validators
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,beautifulsoup4>=4.5.3,beautifulsoup4
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,urllib3>=1.19.1,urllib3
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,numpy>=1.12.1,numpy
https://github.com/bambish/ScanQLi,github.com,/bambish/ScanQLi,lxml>=3.7.1,lxml
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,lxml>=4.2.1,lxml
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,pyquery>=1.4.0,pyquery
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,Flask>=0.12.3,flask
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,pandas>=0.22.0,pandas
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,termcolor>=1.1.0,termcolor
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,geopy>=1.11.0,geopy
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,requests>=2.19.1,requests
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,numpy>=1.14.1,numpy
https://github.com/batuhaniskr/twitter-intelligence,github.com,/batuhaniskr/twitter-intelligence,matplotlib>=2.2.2,matplotlib
