tool_link,tool_link_host,tool_link_path,stars_count,forks_count,watchers_count,releases_count,size_KB,commit_total_number,last_commit_date,first_commit_date,maintenance_period_days,commit_number_2010_2011,commit_number_2011_2012,commit_number_2012_2013,commit_number_2013_2014,commit_number_2014_2015,commit_number_2015_2016,commit_number_2016_2017,commit_number_2017_2018,commit_number_2018_2019,issues_all_count,issues_open_count,issues_closed_count,pr_all_count,pr_open_count,pr_closed_count,languages,requirements_txt
https://github.com/trailofbits/krf,github.com,/trailofbits/krf,165,12,165,0,305,129,2019-10-10T21:01:43,2018-12-16T04:06:47,298,0,0,0,0,0,0,0,0,22,63,9,54,31,0,31,"{'C': 48009, 'Ruby': 7547, 'Makefile': 4381, 'C++': 4312}",
https://github.com/trailofbits/manticore,github.com,/trailofbits/manticore,1781,260,1781,13,32923,817,2019-10-18T18:27:36,2017-02-13T17:04:15,977,0,0,0,0,0,0,0,347,333,1537,179,1358,902,8,894,"{'Python': 13526202, 'C': 7104, 'Shell': 6111, 'Dockerfile': 796, 'Makefile': 700}",
https://github.com/trailofbits/mcsema,github.com,/trailofbits/mcsema,1496,217,1496,3,160864,996,2019-10-09T19:32:12,2014-07-29T23:24:24,1897,0,0,0,0,146,152,339,238,81,597,83,514,266,7,259,"{'Python': 553754, 'C++': 507910, 'C': 440730, 'CMake': 65094, 'Shell': 21671, 'GDB': 6207, 'Dockerfile': 1510, 'Batchfile': 893, 'Makefile': 676}",
https://github.com/trailofbits/slither,github.com,/trailofbits/slither,363,89,363,15,2573,1393,2019-10-04T15:39:24,2018-09-05T22:04:33,393,0,0,0,0,0,0,0,0,602,348,60,288,158,11,147,"{'Python': 946212, 'Solidity': 42445, 'Shell': 19719, 'Dockerfile': 806}",
https://github.com/traviscross/mtr,github.com,/traviscross/mtr,1260,224,1260,0,1278,640,2019-10-10T09:54:15,2013-02-01T07:14:14,2442,0,0,0,165,51,35,230,64,52,322,90,232,155,6,149,"{'C': 394520, 'Python': 30528, 'C++': 25368, 'Shell': 8845, 'M4': 7853, 'Makefile': 4087, 'Batchfile': 1175, 'Emacs Lisp': 117}",
https://github.com/treussart/ProbeManager,github.com,/treussart/ProbeManager,61,13,61,4,13928,1126,2019-04-10T04:14:39,2017-11-04T09:27:42,521,0,0,0,0,0,0,0,212,910,6,3,3,2,0,2,"{'Python': 141596, 'Shell': 20081, 'HTML': 14477, 'CSS': 945, 'JavaScript': 162}",
https://github.com/trick77/ipset-blacklist,github.com,/trick77/ipset-blacklist,420,118,420,0,72,127,2019-09-25T05:29:10,2013-10-12T19:12:38,2173,0,0,0,9,10,68,9,14,13,86,29,57,37,10,27,{'Shell': 4610},
https://github.com/trimstray/htrace.sh,github.com,/trimstray/htrace.sh,3073,159,3073,0,6241,660,2019-09-23T05:39:49,2018-07-12T21:05:18,437,0,0,0,0,0,0,0,0,331,83,4,79,10,0,10,"{'Shell': 140668, 'Dockerfile': 3688, 'Roff': 2244}",
https://github.com/trimstray/multitor,github.com,/trimstray/multitor,478,85,478,0,787,426,2019-07-19T05:41:34,2012-08-31T21:15:48,2512,0,0,3,2,0,0,2,0,408,23,3,20,2,0,2,"{'Shell': 63187, 'Roff': 1219}",
https://github.com/trimstray/otseca,github.com,/trimstray/otseca,353,54,353,0,6700,225,2019-07-19T05:42:57,2018-05-29T10:48:31,415,0,0,0,0,0,0,0,0,215,6,2,4,0,0,0,"{'Shell': 50940, 'CSS': 29131, 'HTML': 7151, 'Roff': 866, 'JavaScript': 843}",
https://github.com/trimstray/reload.sh,github.com,/trimstray/reload.sh,230,29,230,0,57,77,2019-07-19T05:42:05,2018-08-18T21:47:14,334,0,0,0,0,0,0,0,0,64,2,1,1,0,0,0,{'Shell': 21170},
https://github.com/trimstray/sandmap,github.com,/trimstray/sandmap,933,133,933,0,16343,577,2019-08-12T06:02:56,2018-03-13T21:51:10,516,0,0,0,0,0,0,0,0,561,68,7,61,1,0,1,"{'Shell': 224776, 'Roff': 893}",
https://github.com/trimstray/sslmerge,github.com,/trimstray/sslmerge,268,32,268,0,946,496,2019-07-19T05:43:14,2017-01-28T17:05:27,901,0,0,0,0,0,0,0,355,121,9,2,7,0,0,0,"{'Shell': 52139, 'Roff': 922}",
https://github.com/troglobit/nemesis,github.com,/troglobit/nemesis,276,32,276,3,674,231,2019-06-16T13:36:25,2003-10-31T21:29:33,5706,0,0,0,0,0,0,0,0,179,5,0,5,3,0,3,"{'C': 236966, 'Makefile': 2676, 'M4': 1918, 'Shell': 44}",
https://github.com/trolldbois/python-haystack,github.com,/trolldbois/python-haystack,75,24,75,0,59745,1823,2017-07-03T04:45:52,2011-03-29T03:18:02,2288,0,532,494,83,171,366,111,66,0,41,19,22,1,0,1,"{'Python': 1060623, 'C': 267636, 'Makefile': 4083, 'Shell': 2887, 'C++': 2845, 'Roff': 1129}","pefile
construct<2.8
python-ptrace>=0.8.1 #; sys.platform != 'win32'
# winappdbg #; sys.platform == 'win32'"
https://github.com/trpt/usbdeath,github.com,/trpt/usbdeath,66,21,66,0,17,7,2017-06-12T12:42:15,2016-08-24T11:16:16,292,0,0,0,0,0,0,6,1,0,4,1,3,0,0,0,{'Shell': 7505},
https://github.com/trustedsec/SHIPS,github.com,/trustedsec/SHIPS,102,35,102,0,1605,27,2017-01-01T20:59:53,2015-01-22T14:59:33,710,0,0,0,0,0,20,6,1,0,15,11,4,1,1,0,"{'JavaScript': 303798, 'Ruby': 88357, 'HTML': 31207, 'Visual Basic': 12908, 'CSS': 2561, 'Shell': 1930}",
https://github.com/trustedsec/artillery,github.com,/trustedsec/artillery,291,247,291,0,829,121,2015-10-30T19:29:56,2012-12-31T22:54:21,1032,0,0,6,64,37,14,0,0,0,84,9,75,25,1,24,{},
https://github.com/trustedsec/hate_crack,github.com,/trustedsec/hate_crack,874,138,874,0,604,175,2019-09-27T15:11:49,2018-01-26T16:49:16,608,0,0,0,0,0,0,0,0,141,35,5,30,20,0,20,"{'Python': 323617, 'Perl': 3647}",
https://github.com/trustedsec/meterssh,github.com,/trustedsec/meterssh,463,188,463,0,14,18,2017-04-13T17:55:03,2014-11-14T16:31:54,881,0,0,0,0,7,5,4,2,0,10,4,6,5,0,5,{'Python': 10842},
https://github.com/trustedsec/nps_payload,github.com,/trustedsec/nps_payload,293,101,293,0,26,9,2017-08-08T14:12:39,2017-07-23T17:01:20,15,0,0,0,0,0,0,0,9,0,3,1,2,2,0,2,{'Python': 15378},"netifaces
pexpect"
https://github.com/trustedsec/ptf,github.com,/trustedsec/ptf,2788,818,2788,0,2576,1185,2019-10-15T14:58:34,2015-05-12T18:38:55,1616,0,0,0,0,0,414,326,174,132,466,14,452,293,1,292,"{'Python': 282168, 'Ruby': 5206, 'Shell': 2434, 'Dockerfile': 259}",
https://github.com/trustedsec/social-engineer-toolkit,github.com,/trustedsec/social-engineer-toolkit,4803,1551,4803,0,179360,15692,2019-09-24T17:46:43,2012-12-31T22:11:37,2457,0,0,8,4115,4115,4470,2821,103,31,655,43,612,95,3,92,"{'Python': 803590, 'C++': 126373, 'Shell': 35046, 'C': 18810, 'Java': 13751, 'CSS': 9143, 'HTML': 4308, 'JavaScript': 1497}","pexpect
pycrypto
requests
pyopenssl
pefile
impacket
# Generate QR Codes
qrcode
pillow
pymssql"
https://github.com/trustedsec/tap,github.com,/trustedsec/tap,233,74,233,0,345,36,2017-01-04T00:35:47,2015-10-28T19:59:37,433,0,0,0,0,0,28,6,2,0,3,1,2,0,0,0,"{'Python': 49397, 'Shell': 12365}",
https://github.com/trustedsec/trevorc2,github.com,/trustedsec/trevorc2,569,136,569,0,64,44,2019-08-06T17:28:36,2017-10-27T16:01:08,648,0,0,0,0,0,0,0,35,4,15,3,12,10,2,8,"{'Python': 25395, 'C#': 9337, 'PowerShell': 6844, 'Dockerfile': 384}","bleach
tornado
pycrypto"
https://github.com/trustedsec/unicorn,github.com,/trustedsec/unicorn,2046,556,2046,0,436,162,2019-06-27T00:50:48,2013-06-19T08:38:06,2198,0,0,0,6,3,21,12,41,49,133,3,130,16,1,15,"{'Python': 87556, 'C#': 5149}",
https://github.com/trycatchhcf/cloakify,github.com,/trycatchhcf/cloakify,916,169,916,4,18724,115,2018-05-11T03:27:03,2016-05-07T04:52:26,733,0,0,0,0,0,0,109,0,6,5,4,1,4,3,1,{'Python': 30669},
https://github.com/tsenart/vegeta,github.com,/tsenart/vegeta,12771,828,12771,59,1643,638,2019-09-17T09:21:55,2013-08-13T11:45:22,2225,0,0,0,133,154,89,37,7,194,452,35,417,169,7,162,"{'Go': 535530, 'CSS': 2642, 'Smarty': 958, 'Shell': 956, 'Makefile': 504}",
https://github.com/tsl0922/ttyd,github.com,/tsl0922/ttyd,2231,317,2231,17,3675,288,2019-10-01T10:55:32,2016-09-14T00:53:15,1112,0,0,0,0,0,0,48,62,59,241,21,220,60,4,56,"{'C': 47467, 'TypeScript': 17128, 'Shell': 6879, 'CMake': 3534, 'JavaScript': 3251, 'CSS': 1625, 'Makefile': 1461, 'Dockerfile': 1057, 'HTML': 1018, 'Lua': 241}",
https://github.com/ttlequals0/autovpn,github.com,/ttlequals0/autovpn,1824,139,1824,1,117,111,2019-05-16T02:01:02,2015-10-25T20:20:39,1298,0,0,0,0,0,6,58,38,2,55,2,53,22,1,21,"{'Shell': 17690, 'Python': 3883}","boto
paramiko"
https://github.com/twelvesec/gasmask,github.com,/twelvesec/gasmask,293,69,293,5,150,149,2018-11-18T20:22:02,2018-01-02T16:12:13,320,0,0,0,0,0,0,0,0,149,48,2,46,1,0,1,{'Python': 83284},"validators
python-whois
dnspython
requests
shodan
censys"
https://github.com/twintproject/twint,github.com,/twintproject/twint,2664,510,2664,9,4426,738,2019-10-20T08:42:02,2017-06-10T15:16:49,861,0,0,0,0,0,0,0,11,570,553,39,514,114,2,112,{'Python': 104416},"aiohttp
aiodns
beautifulsoup4
cchardet
elasticsearch
pysocks
pandas>=0.23.0
aiohttp_socks
schedule
geopy
fake-useragent"
https://github.com/twisteroidambassador/udpack,github.com,/twisteroidambassador/udpack,15,13,15,0,61,22,2019-07-27T14:26:53,2016-07-26T13:52:15,1096,0,0,0,0,0,0,11,2,0,1,1,0,0,0,0,{'Python': 30903},
https://github.com/twocanoes/audit,github.com,/twocanoes/audit,38,5,38,0,1590,7,2013-04-25T03:23:20,2013-04-25T02:42:35,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,{'Objective-C': 43227},
https://github.com/tylabs/quicksand_lite,github.com,/tylabs/quicksand_lite,114,30,114,4,90,29,2019-02-23T14:45:10,2016-12-12T22:08:43,802,0,0,0,0,0,0,13,14,1,4,0,4,3,0,3,"{'C': 192177, 'YARA': 40125, 'Shell': 125}",
https://github.com/uber-common/metta,github.com,/uber-common/metta,717,100,717,0,536,95,2018-06-20T00:28:54,2017-11-01T21:24:48,230,0,0,0,0,0,0,0,53,42,24,8,16,9,2,7,"{'Python': 16593, 'Ruby': 1456, 'Shell': 666}","celery
requests
redis
pyyaml
uuid"
https://github.com/ucsb-seclab/BootStomp,github.com,/ucsb-seclab/BootStomp,265,56,265,0,3758,12,2018-09-28T17:27:32,2017-08-15T23:20:46,408,0,0,0,0,0,0,0,10,2,10,0,10,2,0,2,"{'Python': 140676, 'Dockerfile': 22}",
https://github.com/ucsb-seclab/difuze,github.com,/ucsb-seclab/difuze,246,64,246,0,2647,53,2019-04-29T04:27:32,2017-08-16T21:12:18,620,0,0,0,0,0,0,0,24,11,15,3,12,1,0,1,"{'C++': 455936, 'Python': 252538, 'C': 9137, 'CMake': 7933, 'Shell': 895, 'Makefile': 169}",
https://github.com/ucsb-seclab/dr_checker,github.com,/ucsb-seclab/dr_checker,222,53,222,0,1015,137,2018-11-05T17:29:37,2017-05-30T22:34:02,523,0,0,0,0,0,0,0,112,25,33,10,23,12,0,12,"{'C++': 670550, 'Python': 71062, 'JavaScript': 31197, 'CMake': 8023, 'Shell': 2182, 'HTML': 1776, 'Dockerfile': 1719}",
https://github.com/ufrisk/MemProcFS,github.com,/ufrisk/MemProcFS,367,54,367,13,3630,42,2019-10-17T17:39:51,2018-11-18T18:19:50,332,0,0,0,0,0,0,0,0,6,10,2,8,1,0,1,"{'C': 1504159, 'Python': 134768, 'C++': 2713}",
https://github.com/ufrisk/kaslrfinder,github.com,/ufrisk/kaslrfinder,88,23,88,2,30,5,2016-11-26T12:40:19,2016-11-22T22:48:02,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,"{'C': 10828, 'Assembly': 4854}",
https://github.com/ufrisk/pcileech,github.com,/ufrisk/pcileech,1422,291,1422,20,3983,97,2019-10-17T17:39:32,2016-07-31T10:59:27,1173,0,0,0,0,0,0,30,21,22,106,18,88,16,1,15,"{'C': 1045640, 'Assembly': 105043, 'Standard ML': 4318, 'Makefile': 854, 'Python': 296}",
https://github.com/ultrasecurity/TeleKiller,github.com,/ultrasecurity/TeleKiller,56,24,56,0,25340,39,2019-05-05T11:20:55,2019-04-05T13:13:07,29,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,{'Python': 36259},"altgraph
colorama
dis3
future
macholib
pefile
pywin32-ctypes
pyinstaller"
https://github.com/ultrasecurity/webkiller,github.com,/ultrasecurity/webkiller,150,44,150,0,20,14,2018-10-06T19:49:22,2018-07-05T17:52:52,93,0,0,0,0,0,0,0,0,14,6,6,0,1,1,0,{'Python': 21730},"colorama
requests
builtwith"
https://github.com/unix-thrust/beurk,github.com,/unix-thrust/beurk,283,86,283,0,259,270,2017-04-28T12:16:06,2015-04-25T13:02:25,733,0,0,0,0,0,268,0,2,0,102,37,65,57,3,54,"{'C': 70235, 'Python': 29371, 'Shell': 9802, 'Makefile': 4822, 'Objective-C': 699}",
https://github.com/upgoingstar/datasploit,github.com,/upgoingstar/datasploit,2157,296,2157,1,12092,367,2018-08-08T22:03:12,2016-05-23T13:01:46,807,0,0,0,0,0,0,167,177,23,293,103,190,109,29,80,"{'Python': 142261, 'HTML': 1923}","anyjson
beautifulsoup
beautifulsoup4
billiard
bs4
clearbit
config
configobj
dnspython
future
google-api-python-client
html5lib
idna
ipwhois
json2html
lxml
netaddr
piplapis-python
praw
pymongo
python-wappalyzer
python-whois
pytz
requests
requests-file
simplejson
termcolor
tld
tldextract
tqdm
travispy
tweepy"
https://github.com/urbanadventurer/WhatWeb,github.com,/urbanadventurer/WhatWeb,1974,510,1974,2,10260,4681,2019-10-04T07:27:36,2010-09-30T10:03:42,3290,631,2816,451,53,94,38,126,298,45,284,16,268,129,2,127,"{'Ruby': 2782612, 'Shell': 8577, 'Roff': 8187, 'XSLT': 5475, 'Makefile': 1287}",
https://github.com/urbanadventurer/username-anarchy,github.com,/urbanadventurer/username-anarchy,152,39,152,0,17166,54,2016-10-21T14:26:37,2012-11-07T05:48:20,1444,0,0,40,5,0,0,9,0,0,1,1,0,0,0,0,{'Ruby': 25839},
https://github.com/urwid/urwid,github.com,/urwid/urwid,1706,221,1706,0,5355,1395,2019-10-17T21:31:40,2004-10-17T20:39:16,5478,215,187,229,101,120,42,26,31,102,369,112,257,164,15,149,"{'Python': 875323, 'C': 22326, 'CSS': 716, 'Shell': 342}",
https://github.com/usableprivacy/upribox,github.com,/usableprivacy/upribox,140,24,140,10,5052,588,2019-10-11T07:13:54,2015-12-18T09:57:59,1392,0,0,0,0,0,4,107,409,48,149,7,142,50,0,50,"{'Python': 291116, 'JavaScript': 69300, 'HTML': 58297, 'CSS': 55683, 'Shell': 31510, 'Lua': 8202}",
https://github.com/ustayready/CredSniper,github.com,/ustayready/CredSniper,820,180,820,0,1260,19,2018-07-28T08:34:35,2017-10-31T19:01:40,269,0,0,0,0,0,0,0,15,4,31,17,14,10,4,6,"{'HTML': 6206723, 'Python': 24621, 'Shell': 3538}","flask
mechanicalsoup"
https://github.com/utiso/dorkbot,github.com,/utiso/dorkbot,282,69,282,0,118,96,2019-10-02T15:39:05,2017-06-15T22:56:28,838,0,0,0,0,0,0,0,6,48,8,1,7,1,0,1,"{'Python': 33292, 'JavaScript': 3131}",
https://github.com/utkonos/lst2x64dbg,github.com,/utkonos/lst2x64dbg,37,6,37,0,1047,36,2019-08-19T17:09:27,2019-06-15T23:27:35,64,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,{'Python': 8096},
https://github.com/utkusen/hidden-tear,github.com,/utkusen/hidden-tear,848,483,848,0,217,2,2016-01-27T18:46:42,2016-01-27T18:42:18,0,0,0,0,0,0,0,2,0,0,26,0,26,9,0,9,{},
https://github.com/uxmal/reko,github.com,/uxmal/reko,645,100,645,14,401365,6402,2019-10-10T15:55:13,2007-09-05T11:35:54,4418,62,36,48,129,118,674,1597,1392,1716,794,93,701,461,2,459,"{'C#': 18287378, 'Pascal': 598696, 'C': 222198, 'C++': 196000, 'Assembly': 61401, 'HTML': 26909, 'XSLT': 13502, 'Yacc': 8625, 'PHP': 6971, 'TSQL': 6167, 'CMake': 5778, 'ASP': 3112, 'Shell': 2036, 'Makefile': 1797, 'Python': 1769, 'CSS': 350, 'JavaScript': 240, 'Batchfile': 71}",
https://github.com/v1s1t0r1sh3r3/airgeddon,github.com,/v1s1t0r1sh3r3/airgeddon,2151,548,2151,83,20665,1897,2019-09-27T05:31:13,2016-03-18T10:34:56,1287,0,0,0,0,0,0,347,646,471,311,3,308,116,0,116,"{'Shell': 1419947, 'Dockerfile': 3938}",
https://github.com/v3n0m-Scanner/V3n0M-Scanner,github.com,/v3n0m-Scanner/V3n0M-Scanner,655,284,655,3,31856,318,2019-08-14T22:32:55,2013-10-21T06:46:51,2123,0,0,0,58,21,2,155,52,24,168,2,166,19,0,19,"{'Python': 235534, 'Shell': 1433, 'Dockerfile': 387}",
https://github.com/vaguileradiaz/tinfoleak,github.com,/vaguileradiaz/tinfoleak,1237,163,1237,0,26267,41,2018-04-10T11:35:04,2018-01-27T19:03:03,72,0,0,0,0,0,0,0,0,41,19,14,5,4,3,1,"{'Python': 360273, 'HTML': 121962}",
https://github.com/vanhauser-thc/thc-hydra,github.com,/vanhauser-thc/thc-hydra,3142,888,3142,8,2798,619,2019-10-17T10:27:26,2014-04-24T14:49:18,2001,0,0,0,0,99,61,134,162,42,458,34,424,111,0,111,"{'C': 985137, 'Makefile': 27611, 'Shell': 25996, 'Roff': 6845, 'C++': 237}",
https://github.com/vanhauser-thc/thc-ipv6,github.com,/vanhauser-thc/thc-ipv6,531,153,531,3,1958,118,2019-09-29T16:56:49,2015-03-12T19:00:59,1661,0,0,0,0,0,17,42,25,24,34,1,33,18,1,17,"{'C': 987521, 'Objective-C': 309720, 'Shell': 21210, 'Roff': 12220, 'Makefile': 3602, 'Perl': 912}",
https://github.com/varchashva/LetsMapYourNetwork,github.com,/varchashva/LetsMapYourNetwork,188,32,188,0,23819,89,2019-08-20T08:56:04,2018-08-20T07:48:31,365,0,0,0,0,0,0,0,0,45,18,4,14,12,0,12,"{'JavaScript': 539816, 'CSS': 161733, 'Python': 60012, 'HTML': 27144, 'Shell': 493}","Django==1.11.7
python-nmap
neomodel==3.2.5
django-neomodel
bulbs
scapy
netifaces
netaddr
ipaddress
celery==4.1.1
boto==2.49.0
rabbitmq"
https://github.com/vegabird/prithvi,github.com,/vegabird/prithvi,48,22,48,0,7723,8,2018-02-23T06:11:10,2018-02-22T11:14:02,0,0,0,0,0,0,0,0,0,8,3,3,0,2,2,0,"{'JavaScript': 2670665, 'CSS': 432424, 'HTML': 37565}",
https://github.com/vegabird/xvna,github.com,/vegabird/xvna,85,16,85,0,43830,16,2018-02-08T10:45:53,2017-12-14T04:45:55,56,0,0,0,0,0,0,0,8,8,4,4,0,2,2,0,{},
https://github.com/veorq/blueflower,github.com,/veorq/blueflower,160,20,160,0,294,116,2018-07-26T15:01:08,2014-04-16T19:42:12,1561,0,0,0,0,90,19,4,1,2,9,3,6,6,1,5,"{'Python': 49226, 'Makefile': 2117}",
https://github.com/vergl4s/instarecon,github.com,/vergl4s/instarecon,170,49,170,2,242,152,2018-10-30T02:47:06,2014-09-08T08:15:23,1512,0,0,0,0,8,139,4,0,1,4,1,3,2,0,2,{'Python': 52657},"certifi==2018.10.15
chardet==3.0.4
Click==7.0
click-plugins==1.0.4
colorama==0.4.0
dnspython==1.15.0
idna==2.7
ipaddr==2.2.0
ipaddress==1.0.22
ipwhois==1.0.0
pkg-resources==0.0.0
pythonwhois==2.4.3
requests==2.20.0
shodan==1.10.4
urllib3==1.24
XlsxWriter==1.1.2"
https://github.com/vesche/scanless,github.com,/vesche/scanless,754,126,754,4,49,64,2018-12-25T19:00:38,2017-05-05T03:22:30,599,0,0,0,0,0,0,0,43,21,18,4,14,7,1,6,"{'Python': 13206, 'Dockerfile': 92}","beautifulsoup4>=4.6.3
requests>=2.21.0"
https://github.com/vikasnkumar/wisecracker,github.com,/vikasnkumar/wisecracker,50,12,50,0,810,134,2016-12-05T21:58:35,2012-08-16T16:57:27,1572,0,0,132,0,0,0,2,0,0,1,0,1,0,0,0,"{'C': 158967, 'C++': 21553, 'CMake': 6260, 'Batchfile': 4765, 'Makefile': 3019, 'Shell': 1372}",
https://github.com/vincentcox/StaCoAn,github.com,/vincentcox/StaCoAn,599,100,599,9,40677,115,2019-05-23T15:09:42,2018-01-31T18:42:26,476,0,0,0,0,0,0,0,0,114,76,6,70,50,0,50,"{'JavaScript': 398202, 'Python': 133754, 'HTML': 13602, 'Shell': 12061, 'CSS': 11246, 'Batchfile': 5488, 'Dockerfile': 1672}",
https://github.com/vincentcox/bypass-firewalls-by-DNS-history,github.com,/vincentcox/bypass-firewalls-by-DNS-history,439,112,439,0,33,28,2019-06-26T11:54:54,2017-12-13T19:19:21,559,0,0,0,0,0,0,0,7,8,5,2,3,2,1,1,{'Shell': 18198},
https://github.com/viperbluff/PortWitness,github.com,/viperbluff/PortWitness,69,16,69,0,1126,39,2019-01-21T00:32:43,2018-04-12T17:20:24,283,0,0,0,0,0,0,0,0,32,2,2,0,0,0,0,"{'Python': 188952, 'Shell': 5186}",
https://github.com/viperbluff/WAF_buster,github.com,/viperbluff/WAF_buster,46,11,46,0,160,13,2018-12-19T17:35:11,2018-07-24T07:25:37,148,0,0,0,0,0,0,0,0,13,1,0,1,1,0,1,{'Python': 3039},
https://github.com/viraintel/OWASP-Nettacker,github.com,/viraintel/OWASP-Nettacker,588,216,588,0,5958,1108,2019-02-01T14:29:30,2017-04-21T12:14:36,651,0,0,0,0,0,0,0,304,801,200,57,143,91,11,80,"{'Python': 4083370, 'CSS': 96240, 'JavaScript': 31193, 'HTML': 18448, 'Assembly': 12975, 'Dockerfile': 323, 'Batchfile': 96, 'Shell': 45}","argparse==1.4.0
netaddr==0.7.19
ipaddr==2.2.0
requests==2.19.1
paramiko==2.4.1
texttable==1.4.0
PySocks==1.6.8
win_inet_pton==1.0.1
pyOpenSSL==18.0.0
flask==1.0.2
lockfile==0.12.2
bs4==0.0.1
pyspf
sqlalchemy==1.2.9
canari==3.2.2
py3DNS==3.1.1a0; python_version > '3'
scapy-python3==0.25; python_version > '3'
pyDNS==2.3.6; python_version < '3'
scapy==2.4.0; python_version < '3'"
https://github.com/viraintel/OWASP-ZSC,github.com,/viraintel/OWASP-ZSC,480,210,480,1,3368,314,2018-04-24T15:05:09,2015-05-18T11:09:23,1072,0,0,0,0,0,45,233,33,3,130,15,115,63,1,62,{'Python': 1054799},
https://github.com/virtualabs/btlejack,github.com,/virtualabs/btlejack,1242,109,1242,0,444,81,2019-08-10T15:23:09,2018-08-07T19:13:54,367,0,0,0,0,0,0,0,0,59,52,19,33,16,5,11,{'Python': 118279},
https://github.com/vk496/linset,github.com,/vk496/linset,398,209,398,0,775,9,2014-06-15T23:04:41,2014-03-13T20:22:34,94,0,0,0,0,9,0,0,0,0,42,39,3,3,3,0,{},
https://github.com/vletoux/pingcastle,github.com,/vletoux/pingcastle,319,38,319,12,1023,11,2019-10-12T16:32:21,2018-09-04T07:31:48,403,0,0,0,0,0,0,0,0,1,17,2,15,4,0,4,{'C#': 1659200},
https://github.com/volatilityfoundation/volatility,github.com,/volatilityfoundation/volatility,3152,707,3152,0,21333,2805,2019-10-08T15:20:03,2009-04-03T20:46:49,3839,2,72,672,518,754,352,164,132,78,652,174,478,120,32,88,"{'Python': 31942589, 'C': 143255, 'HTML': 4449, 'Makefile': 669}",
https://github.com/vrtadmin/ROPMEMU,github.com,/vrtadmin/ROPMEMU,261,45,261,0,50,2,2016-05-24T22:14:02,2016-05-24T21:40:55,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,"{'Python': 138517, 'Shell': 1424}",
https://github.com/vulmon/Vulmap,github.com,/vulmon/Vulmap,312,56,312,0,24350,75,2019-09-11T07:49:52,2018-09-07T15:49:36,368,0,0,0,0,0,0,0,0,9,8,3,5,4,0,4,"{'Python': 14747, 'PowerShell': 11076}",
https://github.com/vulnersCom/burp-vulners-scanner,github.com,/vulnersCom/burp-vulners-scanner,638,136,638,3,10900,15,2019-04-02T15:19:06,2017-07-03T18:09:41,637,0,0,0,0,0,0,0,14,0,12,7,5,2,1,1,"{'Java': 58163, 'HTML': 341}",
https://github.com/vulnersCom/getsploit,github.com,/vulnersCom/getsploit,1346,210,1346,4,47,33,2019-05-30T09:10:20,2017-06-04T09:31:44,724,0,0,0,0,0,0,0,19,6,19,3,16,4,0,4,{'Python': 13019},
https://github.com/vulnersCom/nmap-vulners,github.com,/vulnersCom/nmap-vulners,1660,255,1660,7,422,16,2019-08-15T14:57:25,2017-12-19T21:21:29,603,0,0,0,0,0,0,0,7,6,18,4,14,3,0,3,{'Lua': 13781},
https://github.com/vulnersCom/vulners-scanner,github.com,/vulnersCom/vulners-scanner,53,22,53,0,15,12,2018-07-25T13:23:56,2016-08-11T18:11:47,712,0,0,0,0,0,0,9,0,3,1,0,1,1,0,1,{'Python': 15132},
https://github.com/vulnersCom/zabbix-threat-control,github.com,/vulnersCom/zabbix-threat-control,151,39,151,2,17437,126,2019-02-12T08:24:48,2018-06-06T17:56:07,250,0,0,0,0,0,0,0,0,125,39,12,27,6,2,4,{'Python': 64014},
https://github.com/vysec/morphHTA,github.com,/vysec/morphHTA,363,103,363,0,2041,20,2017-09-03T21:13:52,2017-02-24T11:29:36,191,0,0,0,0,0,0,0,20,0,3,1,2,0,0,0,{'Python': 13248},
https://github.com/wKovacs64/pwned,github.com,/wKovacs64/pwned,124,24,124,4,4540,792,2019-10-18T22:08:01,2016-04-09T18:02:00,1287,0,0,0,0,0,0,142,100,193,73,0,73,66,0,66,"{'TypeScript': 52045, 'JavaScript': 1573}",
https://github.com/wafpassproject/wafpass,github.com,/wafpassproject/wafpass,164,67,164,0,42,48,2019-06-02T09:17:23,2017-02-10T22:03:31,841,0,0,0,0,0,0,0,44,0,4,2,2,1,1,0,{'Python': 11959},
https://github.com/wagiro/BurpBounty,github.com,/wagiro/BurpBounty,457,90,457,14,3059,134,2019-08-19T09:23:10,2018-05-30T13:14:45,445,0,0,0,0,0,0,0,0,83,44,4,40,4,0,4,"{'Java': 303675, 'BitBake': 57981}",
https://github.com/wangyu-/udp2raw-tunnel,github.com,/wangyu-/udp2raw-tunnel,3214,688,3214,29,3872,682,2019-07-16T06:18:44,2017-07-11T10:01:11,734,0,0,0,0,0,0,0,549,125,288,115,173,20,2,18,"{'C++': 381698, 'C': 286026, 'Roff': 264817, 'Makefile': 5414, 'Shell': 4272, 'M4': 1974, 'Dockerfile': 353}",
https://github.com/wanjunzh/ssct,github.com,/wanjunzh/ssct,85,17,85,0,342,2,2017-12-24T09:52:38,2017-11-06T12:33:50,47,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,{'Python': 6952},
